0	0	9318
2	0	9318
3	0	9318
6	0	9318
7	0	9318
8	0	9322
9	0	9322
16	0	9318
18	0	9318
19	0	9318
20	0	9322
24	0	9318
27	0	9318
30	0	9318
34	0	9318
36	0	9322
38	0	9322
42	0	9318
46	0	9322
47	0	9322
49	0	9318
52	0	9318
53	0	9318
56	0	9318
57	0	9318
58	0	9322
62	0	9318
63	0	9318
65	0	9322
66	0	9322
67	0	9318
70	0	9322
71	0	9318
72	0	9318
75	0	9322
76	0	9318
77	0	9318
78	0	9322
79	0	9318
81	0	9322
83	0	9322
84	0	9322
86	0	9318
88	0	9322
89	0	9318
90	0	9322
99	0	9322
101	0	9318
102	0	9322
111	0	9318
115	0	9322
118	0	9318
119	0	9318
126	0	9318
132	0	9318
133	0	9322
134	0	9322
136	0	9318
137	0	9318
138	0	9319
140	0	9317
142	0	9322
145	0	9320
146	0	9318
151	0	9318
155	0	9318
157	0	9322
160	0	9322
161	0	9322
165	0	9318
168	0	9318
174	0	9318
180	0	9318
181	0	9318
183	0	9322
186	0	9318
189	0	9322
191	0	9318
192	0	9322
193	0	9318
197	0	9318
199	0	9322
204	0	9318
207	0	9318
212	0	9318
213	0	9318
217	0	9318
222	0	9322
234	0	9322
236	0	9318
237	0	9322
240	0	9318
243	0	9318
244	0	9318
245	0	9318
247	0	9318
252	0	9317
254	0	9318
260	0	9322
261	0	9322
262	0	9318
266	0	9318
267	0	9322
269	0	9318
271	0	9322
275	0	9318
277	0	9322
280	0	9322
284	0	9322
291	0	9318
292	0	9318
296	0	9318
301	0	9322
302	0	9318
304	0	9318
305	0	9318
306	0	9318
309	0	9322
310	0	9318
312	0	9321
313	0	9318
316	0	9322
320	0	9318
321	0	9318
324	0	9318
325	0	9318
327	0	9318
329	0	9318
332	0	9322
333	0	9318
337	0	9318
342	0	9322
344	0	9322
345	0	9322
348	0	9318
351	0	9318
353	0	9322
359	0	9318
360	0	9318
363	0	9318
365	0	9322
368	0	9322
370	0	9318
372	0	9318
373	0	9318
378	0	9318
379	0	9322
382	0	9318
383	0	9318
388	0	9318
390	0	9322
393	0	9322
401	0	9318
409	0	9318
415	0	9318
420	0	9318
426	0	9318
427	0	9318
429	0	9318
433	0	9320
434	0	9322
436	0	9322
437	0	9318
441	0	9322
442	0	9322
446	0	9318
447	0	9322
448	0	9318
451	0	9318
453	0	9322
458	0	9318
460	0	9318
461	0	9318
463	0	9318
468	0	9318
469	0	9318
470	0	9322
472	0	9318
473	0	9318
474	0	9318
475	0	9318
478	0	9318
479	0	9318
482	0	9322
486	0	9318
489	0	9318
490	0	9322
491	0	9318
494	0	9318
496	0	9322
499	0	9318
500	0	9322
504	0	9318
505	0	9322
507	0	9318
508	0	9318
510	0	9322
513	0	9322
515	0	9318
519	0	9320
521	0	9318
523	0	9322
524	0	9322
525	0	9322
526	0	9318
528	0	9321
529	0	9318
532	0	9318
533	0	9318
534	0	9318
535	0	9318
536	0	9318
537	0	9318
545	0	9322
551	0	9322
556	0	9318
558	0	9318
559	0	9321
569	0	9318
571	0	9322
572	0	9322
575	0	9322
577	0	9322
578	0	9318
579	0	9320
580	0	9318
585	0	9322
586	0	9318
588	0	9318
591	0	9322
592	0	9318
595	0	9318
598	0	9322
603	0	9322
610	0	9322
611	0	9318
612	0	9318
613	0	9318
614	0	9318
617	0	9318
620	0	9318
622	0	9317
623	0	9322
624	0	9318
631	0	9318
632	0	9318
633	0	9322
635	0	9318
637	0	9318
638	0	9318
639	0	9322
643	0	9318
644	0	9322
646	0	9322
648	0	9318
649	0	9318
651	0	9318
655	0	9318
656	0	9318
659	0	9318
662	0	9318
665	0	9322
667	0	9322
668	0	9318
673	0	9318
676	0	9318
679	0	9318
681	0	9322
683	0	9322
685	0	9322
690	0	9318
696	0	9318
698	0	9322
700	0	9322
702	0	9322
707	0	9318
709	0	9322
712	0	9318
724	0	9322
728	0	9318
729	0	9318
740	0	9322
742	0	9318
744	0	9317
746	0	9318
748	0	9318
750	0	9318
754	0	9318
757	0	9318
759	0	9318
761	0	9318
762	0	9322
765	0	9318
766	0	9318
767	0	9317
768	0	9318
770	0	9318
773	0	9318
774	0	9318
777	0	9318
778	0	9318
781	0	9318
783	0	9318
784	0	9318
792	0	9318
795	0	9322
798	0	9318
799	0	9318
803	0	9322
805	0	9318
806	0	9318
807	0	9317
812	0	9322
813	0	9318
816	0	9321
817	0	9318
820	0	9318
821	0	9322
824	0	9318
825	0	9318
826	0	9318
827	0	9318
830	0	9322
837	0	9318
839	0	9322
