uk_asin_0	relation_0	uk_pt_1
uk_asin_2	relation_0	uk_pt_1
uk_asin_5	relation_0	uk_pt_5
uk_asin_6	relation_0	uk_pt_0
uk_asin_7	relation_0	uk_pt_1
uk_asin_8	relation_0	uk_pt_0
uk_asin_9	relation_0	uk_pt_1
uk_asin_12	relation_0	uk_pt_1
uk_asin_13	relation_0	uk_pt_5
uk_asin_14	relation_0	uk_pt_1
uk_asin_15	relation_0	uk_pt_1
uk_asin_20	relation_0	uk_pt_1
uk_asin_21	relation_0	uk_pt_1
uk_asin_23	relation_0	uk_pt_0
uk_asin_25	relation_0	uk_pt_1
uk_asin_29	relation_0	uk_pt_5
uk_asin_30	relation_0	uk_pt_1
uk_asin_33	relation_0	uk_pt_1
uk_asin_38	relation_0	uk_pt_5
uk_asin_39	relation_0	uk_pt_1
uk_asin_40	relation_0	uk_pt_1
uk_asin_41	relation_0	uk_pt_5
uk_asin_43	relation_0	uk_pt_5
uk_asin_46	relation_0	uk_pt_1
uk_asin_47	relation_0	uk_pt_5
uk_asin_49	relation_0	uk_pt_1
uk_asin_52	relation_0	uk_pt_5
uk_asin_55	relation_0	uk_pt_1
uk_asin_56	relation_0	uk_pt_1
uk_asin_58	relation_0	uk_pt_1
uk_asin_62	relation_0	uk_pt_1
uk_asin_63	relation_0	uk_pt_1
uk_asin_67	relation_0	uk_pt_5
uk_asin_68	relation_0	uk_pt_1
uk_asin_70	relation_0	uk_pt_1
uk_asin_71	relation_0	uk_pt_5
uk_asin_72	relation_0	uk_pt_5
uk_asin_79	relation_0	uk_pt_5
uk_asin_81	relation_0	uk_pt_0
uk_asin_86	relation_0	uk_pt_1
uk_asin_87	relation_0	uk_pt_1
uk_asin_88	relation_0	uk_pt_1
uk_asin_92	relation_0	uk_pt_5
uk_asin_93	relation_0	uk_pt_1
uk_asin_94	relation_0	uk_pt_1
uk_asin_96	relation_0	uk_pt_1
uk_asin_97	relation_0	uk_pt_1
uk_asin_99	relation_0	uk_pt_1
uk_asin_101	relation_0	uk_pt_1
uk_asin_102	relation_0	uk_pt_1
uk_asin_103	relation_0	uk_pt_1
uk_asin_104	relation_0	uk_pt_5
uk_asin_105	relation_0	uk_pt_1
uk_asin_106	relation_0	uk_pt_1
uk_asin_108	relation_0	uk_pt_1
uk_asin_110	relation_0	uk_pt_1
uk_asin_111	relation_0	uk_pt_5
uk_asin_112	relation_0	uk_pt_1
uk_asin_113	relation_0	uk_pt_1
uk_asin_114	relation_0	uk_pt_1
uk_asin_115	relation_0	uk_pt_2
uk_asin_117	relation_0	uk_pt_5
uk_asin_119	relation_0	uk_pt_1
uk_asin_120	relation_0	uk_pt_1
uk_asin_121	relation_0	uk_pt_5
uk_asin_125	relation_0	uk_pt_5
uk_asin_127	relation_0	uk_pt_5
uk_asin_128	relation_0	uk_pt_1
uk_asin_129	relation_0	uk_pt_1
uk_asin_130	relation_0	uk_pt_1
uk_asin_132	relation_0	uk_pt_1
uk_asin_134	relation_0	uk_pt_1
uk_asin_137	relation_0	uk_pt_5
uk_asin_138	relation_0	uk_pt_1
uk_asin_140	relation_0	uk_pt_1
uk_asin_141	relation_0	uk_pt_3
uk_asin_142	relation_0	uk_pt_1
uk_asin_144	relation_0	uk_pt_1
uk_asin_146	relation_0	uk_pt_1
uk_asin_147	relation_0	uk_pt_1
uk_asin_150	relation_0	uk_pt_1
uk_asin_151	relation_0	uk_pt_1
uk_asin_152	relation_0	uk_pt_1
uk_asin_153	relation_0	uk_pt_1
uk_asin_157	relation_0	uk_pt_1
uk_asin_158	relation_0	uk_pt_5
uk_asin_160	relation_0	uk_pt_5
uk_asin_161	relation_0	uk_pt_1
uk_asin_162	relation_0	uk_pt_1
uk_asin_165	relation_0	uk_pt_1
uk_asin_171	relation_0	uk_pt_1
uk_asin_173	relation_0	uk_pt_1
uk_asin_174	relation_0	uk_pt_1
uk_asin_175	relation_0	uk_pt_1
uk_asin_177	relation_0	uk_pt_5
uk_asin_178	relation_0	uk_pt_1
uk_asin_179	relation_0	uk_pt_1
uk_asin_180	relation_0	uk_pt_5
uk_asin_184	relation_0	uk_pt_0
uk_asin_185	relation_0	uk_pt_5
uk_asin_186	relation_0	uk_pt_1
uk_asin_190	relation_0	uk_pt_5
uk_asin_196	relation_0	uk_pt_1
uk_asin_198	relation_0	uk_pt_5
uk_asin_201	relation_0	uk_pt_0
uk_asin_202	relation_0	uk_pt_1
uk_asin_205	relation_0	uk_pt_1
uk_asin_206	relation_0	uk_pt_5
uk_asin_207	relation_0	uk_pt_1
uk_asin_208	relation_0	uk_pt_1
uk_asin_212	relation_0	uk_pt_1
uk_asin_214	relation_0	uk_pt_1
uk_asin_216	relation_0	uk_pt_1
uk_asin_217	relation_0	uk_pt_1
uk_asin_219	relation_0	uk_pt_1
uk_asin_220	relation_0	uk_pt_1
uk_asin_221	relation_0	uk_pt_5
uk_asin_224	relation_0	uk_pt_5
uk_asin_227	relation_0	uk_pt_1
uk_asin_230	relation_0	uk_pt_5
uk_asin_231	relation_0	uk_pt_1
uk_asin_233	relation_0	uk_pt_1
uk_asin_234	relation_0	uk_pt_1
uk_asin_235	relation_0	uk_pt_1
uk_asin_236	relation_0	uk_pt_5
uk_asin_237	relation_0	uk_pt_1
uk_asin_239	relation_0	uk_pt_1
uk_asin_242	relation_0	uk_pt_1
