fr_asin_6	relation_0	fr_pt_1
fr_asin_8	relation_0	fr_pt_5
fr_asin_30	relation_0	fr_pt_1
fr_asin_31	relation_0	fr_pt_0
fr_asin_34	relation_0	fr_pt_1
fr_asin_36	relation_0	fr_pt_1
fr_asin_38	relation_0	fr_pt_1
fr_asin_42	relation_0	fr_pt_5
fr_asin_43	relation_0	fr_pt_1
fr_asin_57	relation_0	fr_pt_5
fr_asin_67	relation_0	fr_pt_1
fr_asin_71	relation_0	fr_pt_1
fr_asin_79	relation_0	fr_pt_1
fr_asin_83	relation_0	fr_pt_1
fr_asin_84	relation_0	fr_pt_1
fr_asin_88	relation_0	fr_pt_1
fr_asin_100	relation_0	fr_pt_5
fr_asin_101	relation_0	fr_pt_1
fr_asin_103	relation_0	fr_pt_1
fr_asin_104	relation_0	fr_pt_1
fr_asin_108	relation_0	fr_pt_1
fr_asin_109	relation_0	fr_pt_1
fr_asin_111	relation_0	fr_pt_1
fr_asin_114	relation_0	fr_pt_1
fr_asin_126	relation_0	fr_pt_0
fr_asin_128	relation_0	fr_pt_1
fr_asin_130	relation_0	fr_pt_5
fr_asin_138	relation_0	fr_pt_1
fr_asin_142	relation_0	fr_pt_5
fr_asin_158	relation_0	fr_pt_1
fr_asin_162	relation_0	fr_pt_1
fr_asin_165	relation_0	fr_pt_1
fr_asin_166	relation_0	fr_pt_5
fr_asin_171	relation_0	fr_pt_1
fr_asin_172	relation_0	fr_pt_2
fr_asin_174	relation_0	fr_pt_1
fr_asin_176	relation_0	fr_pt_1
fr_asin_181	relation_0	fr_pt_1
fr_asin_182	relation_0	fr_pt_1
fr_asin_185	relation_0	fr_pt_5
fr_asin_186	relation_0	fr_pt_1
fr_asin_197	relation_0	fr_pt_5
fr_asin_199	relation_0	fr_pt_5
fr_asin_204	relation_0	fr_pt_5
fr_asin_206	relation_0	fr_pt_1
fr_asin_207	relation_0	fr_pt_1
fr_asin_208	relation_0	fr_pt_5
fr_asin_213	relation_0	fr_pt_3
fr_asin_220	relation_0	fr_pt_5
fr_asin_223	relation_0	fr_pt_1
fr_asin_231	relation_0	fr_pt_0
fr_asin_232	relation_0	fr_pt_1
fr_asin_233	relation_0	fr_pt_5
fr_asin_235	relation_0	fr_pt_1
fr_asin_242	relation_0	fr_pt_5
fr_asin_243	relation_0	fr_pt_1
fr_asin_253	relation_0	fr_pt_1
fr_asin_254	relation_0	fr_pt_0
fr_asin_255	relation_0	fr_pt_5
fr_asin_256	relation_0	fr_pt_1
fr_asin_258	relation_0	fr_pt_1
fr_asin_261	relation_0	fr_pt_0
fr_asin_263	relation_0	fr_pt_5
fr_asin_267	relation_0	fr_pt_1
fr_asin_269	relation_0	fr_pt_1
