3	0	4454
5	0	4454
8	0	4454
9	0	4454
12	0	4454
19	0	4454
20	0	4458
21	0	4458
23	0	4454
32	0	4454
33	0	4458
39	0	4454
40	0	4458
45	0	4458
47	0	4454
49	0	4454
52	0	4458
58	0	4454
59	0	4454
61	0	4454
64	0	4458
67	0	4453
71	0	4454
73	0	4458
74	0	4454
76	0	4454
78	0	4458
82	0	4454
86	0	4453
88	0	4454
89	0	4454
90	0	4454
91	0	4454
94	0	4454
96	0	4458
97	0	4454
102	0	4454
103	0	4454
104	0	4454
107	0	4458
108	0	4454
112	0	4458
117	0	4454
121	0	4454
125	0	4454
126	0	4454
129	0	4454
133	0	4458
139	0	4454
141	0	4454
145	0	4454
147	0	4454
150	0	4454
153	0	4454
157	0	4454
158	0	4454
163	0	4458
165	0	4454
167	0	4454
168	0	4458
169	0	4453
171	0	4454
174	0	4454
181	0	4454
182	0	4454
183	0	4454
185	0	4454
188	0	4454
189	0	4454
195	0	4458
196	0	4454
199	0	4458
201	0	4458
205	0	4454
209	0	4454
210	0	4454
218	0	4458
219	0	4454
226	0	4458
227	0	4458
228	0	4458
229	0	4454
232	0	4454
233	0	4458
234	0	4454
238	0	4454
240	0	4458
242	0	4458
243	0	4454
250	0	4458
253	0	4458
254	0	4454
258	0	4454
260	0	4454
261	0	4454
262	0	4454
264	0	4458
267	0	4454
270	0	4454
274	0	4454
275	0	4454
276	0	4454
277	0	4458
278	0	4453
281	0	4454
282	0	4458
284	0	4458
289	0	4454
292	0	4454
295	0	4454
302	0	4458
306	0	4454
307	0	4454
308	0	4454
316	0	4454
322	0	4454
326	0	4454
328	0	4454
329	0	4458
332	0	4458
333	0	4454
339	0	4454
340	0	4458
341	0	4458
342	0	4453
352	0	4454
354	0	4453
356	0	4458
358	0	4454
361	0	4454
363	0	4458
374	0	4454
384	0	4458
387	0	4454
397	0	4454
400	0	4454
403	0	4458
405	0	4454
408	0	4458
410	0	4454
412	0	4454
414	0	4458
420	0	4454
426	0	4454
430	0	4454
440	0	4458
441	0	4454
442	0	4454
443	0	4458
445	0	4454
458	0	4458
460	0	4454
462	0	4454
468	0	4458
469	0	4458
471	0	4454
472	0	4454
478	0	4454
479	0	4458
481	0	4454
484	0	4458
485	0	4458
487	0	4454
488	0	4453
489	0	4458
490	0	4454
494	0	4454
498	0	4454
507	0	4454
510	0	4454
512	0	4454
515	0	4454
516	0	4454
517	0	4454
522	0	4454
523	0	4454
525	0	4454
527	0	4454
531	0	4454
536	0	4454
539	0	4458
540	0	4455
544	0	4454
546	0	4458
548	0	4453
551	0	4454
553	0	4454
556	0	4458
557	0	4454
558	0	4454
560	0	4453
563	0	4454
564	0	4454
565	0	4454
566	0	4454
567	0	4455
569	0	4458
570	0	4454
581	0	4454
587	0	4458
594	0	4454
