5	6
10	11
12	12
25	21
28	22
30	25
34	28
70	62
72	63
76	69
77	70
91	86
92	87
98	92
100	95
104	97
119	112
140	128
143	132
147	136
155	147
161	152
165	154
168	156
174	168
177	170
189	182
192	194
195	197
220	220
223	226
240	242
244	251
251	257
253	259
259	273
263	280
265	282
280	292
285	298
290	304
295	313
296	314
300	320
313	329
321	339
327	342
333	347
334	348
344	362
346	363
347	364
351	366
359	373
361	378
368	390
370	394
372	395
392	414
401	422
402	424
404	425
410	429
413	434
416	441
425	454
435	467
440	469
446	471
447	472
448	473
456	480
457	483
460	486
466	491
467	493
469	499
473	504
474	506
478	508
482	518
486	531
487	532
500	546
506	551
512	552
513	553
523	557
529	561
531	563
532	564
536	570
539	574
551	583
560	595
575	611
585	623
586	624
601	631
613	648
616	651
621	654
622	655
623	657
624	658
626	660
635	677
637	680
653	695
654	697
657	698
660	702
668	709
669	714
679	727
696	739
701	745
705	752
707	754
713	757
715	758
725	774
726	775
757	815
759	816
763	817
768	820
773	822
795	843
798	846
799	847
805	855
813	862
814	868
823	880
831	882
843	907
844	908
847	915
856	929
859	934
861	939
868	950
873	953
910	989
912	991
919	999
945	1013
961	1030
962	1032
963	1033
965	1035
968	1037
969	1042
973	1047
976	1051
977	1052
983	1057
986	1058
995	1068
996	1070
998	1071
999	1072
1017	1091
1030	1102
1044	1116
1049	1122
1064	1152
1073	1167
1081	1175
1086	1178
1093	1188
1100	1195
1103	1196
1105	1198
1120	1214
1123	1220
1144	1240
1146	1243
1158	1258
1166	1264
1168	1266
1178	1280
1179	1281
1188	1289
1197	1302
1201	1305
1205	1307
1208	1310
1212	1311
1214	1316
1215	1317
1222	1326
1223	1327
1226	1329
1238	1345
1240	1346
1254	1359
1257	1360
1260	1364
1266	1366
1274	1371
1275	1373
1278	1377
1290	1385
1294	1399
1295	1404
1306	1416
1311	1426
1316	1428
1317	1429
1321	1430
1327	1444
1329	1450
1334	1456
1338	1458
1344	1468
1351	1472
1371	1488
1376	1492
1394	1504
1400	1514
1403	1517
1409	1526
1415	1542
1416	1545
1417	1547
1422	1551
1428	1555
1434	1561
1435	1565
1441	1568
1465	1603
1469	1604
1474	1613
1481	1624
1485	1628
1488	1631
1493	1638
1503	1654
1505	1655
1513	1668
1515	1669
1523	1677
1538	1691
1541	1696
1544	1699
1551	1706
1560	1718
1563	1720
1573	1729
1586	1741
1588	1743
1590	1745
1594	1748
1598	1754
1601	1755
1602	1756
1610	1765
1626	1777
1627	1779
1630	1780
1636	1789
1645	1794
1650	1802
1652	1806
1658	1816
1668	1821
1682	1842
1687	1848
1697	1857
1700	1864
1703	1869
1712	1877
1714	1878
1717	1882
1728	1895
1749	1920
1769	1937
1779	1953
1783	1962
1814	1985
1815	1987
1819	1995
1824	1999
1855	2030
1860	2036
1870	2050
1877	2054
1878	2056
1890	2066
1900	2082
1908	2093
1909	2095
1913	2097
1914	2100
1922	2108
1936	2114
1966	2147
1971	2150
1973	2155
1981	2161
1986	2169
1989	2172
1990	2176
1992	2178
1994	2181
2001	2187
2003	2189
2010	2194
2031	2214
2032	2215
2038	2222
2040	2225
2045	2231
2061	2245
2062	2246
2073	2257
2074	2258
2083	2268
2086	2272
2093	2278
2096	2284
2097	2285
2099	2286
2104	2293
2107	2295
2126	2311
2128	2312
2156	2329
2162	2343
2165	2345
2166	2346
2182	2363
2189	2375
2192	2378
2206	2394
2207	2395
2209	2397
2223	2411
2226	2412
2233	2422
2243	2431
2246	2441
2247	2442
2249	2445
2250	2446
2251	2447
2258	2457
2268	2469
2269	2471
2270	2472
2273	2477
2282	2481
2285	2488
2299	2504
2300	2508
2308	2513
2312	2515
2315	2518
2330	2534
2344	2548
2351	2553
2353	2555
2364	2574
2375	2590
2381	2592
2388	2603
2409	2630
2417	2640
2418	2642
2425	2646
2426	2649
2432	2656
2439	2663
2443	2668
2448	2679
2449	2683
2451	2687
2453	2689
2454	2694
2455	2695
2467	2708
2470	2711
2477	2717
2479	2722
2488	2733
2501	2754
2503	2755
2523	2773
2529	2778
2539	2785
2547	2795
2549	2797
2558	2812
2586	2844
2598	2853
2601	2855
2607	2857
2608	2858
2611	2864
2612	2865
2616	2873
2624	2884
2642	2901
2658	2911
2660	2913
2664	2922
2672	2927
2697	2950
2704	2962
2706	2967
2710	2977
2712	2978
2716	2983
2725	2989
2738	3005
2740	3008
2746	3011
2765	3030
2766	3034
2767	3035
2768	3036
2775	3046
2777	3050
2783	3056
2790	3060
2794	3065
2799	3070
2803	3076
2809	3085
2821	3096
2823	3097
2831	3107
2837	3115
2839	3116
2842	3123
2844	3128
2872	3158
2882	3171
2883	3173
2890	3183
2900	3197
2903	3201
2907	3202
2909	3204
2913	3209
2916	3215
2927	3222
2929	3225
2939	3228
2942	3235
2946	3237
2956	3249
2959	3256
2965	3264
2981	3277
2985	3278
2996	3289
3006	3297
3009	3299
3010	3301
3014	3306
3026	3326
3033	3336
3040	3349
3050	3358
3052	3359
3074	3391
3079	3395
3084	3398
3085	3401
3086	3404
3110	3426
3111	3427
3141	3446
3145	3451
3151	3455
3158	3458
3175	3478
3181	3481
3183	3482
3191	3488
3197	3497
3199	3499
3207	3501
3221	3516
3228	3523
3237	3533
3240	3537
3241	3538
3246	3547
3252	3555
3254	3557
3255	3560
3258	3564
3266	3570
3278	3582
3303	3599
3307	3607
3312	3615
3315	3617
3328	3633
3334	3637
3336	3640
3342	3647
3346	3650
3352	3655
3357	3660
3388	3691
3399	3699
3418	3716
3421	3719
3423	3720
3433	3736
3434	3738
3437	3743
3438	3748
3447	3762
3449	3767
3456	3778
3458	3779
3459	3782
3460	3783
3462	3788
3471	3798
3473	3803
3479	3817
3488	3831
3493	3837
3505	3843
3506	3844
3511	3848
3523	3864
3526	3867
3537	3880
3544	3890
3546	3894
3548	3896
3549	3898
3560	3907
3567	3911
3568	3914
3572	3922
3576	3925
3583	3931
3585	3933
3586	3934
3590	3936
3606	3948
3616	3958
3620	3962
3628	3972
3629	3973
3637	3979
3642	3983
3644	3987
3646	3988
3652	3993
3653	3996
3657	4003
3659	4006
3663	4009
3666	4011
3667	4012
3674	4020
3678	4028
3691	4039
3692	4040
3696	4041
3697	4042
3698	4043
3699	4044
3700	4046
3726	4063
3731	4071
3739	4084
3747	4091
3749	4097
3772	4128
3786	4142
3799	4153
3803	4158
3809	4164
3833	4181
3842	4196
3848	4201
3859	4210
3868	4217
3878	4231
3885	4237
3887	4238
3888	4239
3891	4240
3893	4242
3902	4248
3912	4259
3914	4260
3919	4266
3927	4279
3935	4295
3939	4304
3941	4308
3945	4313
3947	4316
3952	4320
3960	4328
3962	4331
3970	4345
3978	4354
3989	4367
3990	4369
3996	4376
3999	4378
4013	4404
4015	4411
4020	4420
4021	4421
4027	4428
4030	4438
4038	4445
4049	4459
4054	4464
4055	4466
4060	4469
4082	4485
4088	4498
4099	4505
4110	4516
4120	4520
4126	4534
4132	4540
4135	4549
4137	4550
4139	4553
4151	4561
4154	4569
4162	4576
4164	4580
4178	4601
4181	4604
4183	4606
4185	4609
4190	4612
4196	4615
4198	4617
4204	4623
4208	4634
4210	4637
4217	4645
4241	4664
4253	4673
4254	4674
4258	4679
4263	4685
4268	4691
4269	4692
4280	4699
4304	4721
4305	4723
4315	4729
4324	4731
4329	4734
4336	4739
4348	4749
4353	4757
4359	4762
4364	4767
4365	4768
4381	4785
4384	4788
4392	4799
4393	4801
4398	4802
4400	4806
4401	4811
4402	4812
4405	4815
4409	4817
4412	4829
4425	4843
4443	4860
4454	4888
4461	4895
4465	4904
4482	4916
4496	4930
4501	4936
4510	4945
4512	4951
4513	4952
4514	4953
4515	4955
4518	4957
4531	4967
4548	4988
4550	4991
4551	4992
4554	4996
4563	5012
4574	5023
4577	5026
4582	5029
4593	5041
4598	5044
4606	5053
4611	5062
4641	5091
4650	5097
4653	5102
4659	5111
4663	5120
4673	5129
4679	5133
4680	5134
4695	5156
4700	5159
4702	5164
4707	5171
4718	5191
4721	5195
4725	5201
4729	5211
4735	5216
4740	5224
4748	5237
4751	5239
4765	5251
4767	5252
4785	5267
4800	5282
4802	5284
4818	5293
4830	5303
4841	5312
4843	5314
4849	5319
4854	5321
4859	5326
4860	5330
4868	5335
4869	5337
4871	5338
4873	5342
4874	5345
4898	5377
4904	5387
4905	5388
4909	5393
4910	5395
4913	5396
4915	5402
4919	5407
4920	5408
4926	5417
4936	5434
4943	5444
4944	5450
4957	5460
4961	5465
4973	5474
4988	5491
4992	5494
4995	5500
4998	5503
5004	5508
5012	5511
5015	5514
5016	5515
5027	5528
5029	5529
5033	5530
5052	5549
5055	5551
5056	5552
5057	5553
5058	5554
5061	5555
5070	5562
5073	5566
5088	5583
5091	5585
5093	5589
5098	5595
5101	5597
5107	5601
5112	5609
5116	5610
5119	5614
5120	5615
5129	5621
5140	5630
5142	5633
5149	5643
5152	5645
5157	5649
5183	5664
5184	5665
5189	5670
5205	5688
5217	5696
5223	5700
5227	5702
5228	5704
5229	5708
5238	5716
5241	5720
5246	5724
5247	5725
5253	5732
5262	5737
5266	5741
5276	5750
5282	5758
5291	5771
5295	5775
5302	5788
5303	5789
5340	5820
5345	5823
5349	5832
5351	5833
5356	5835
5359	5840
5363	5843
5411	5888
5412	5889
5419	5898
5426	5910
5452	5932
5462	5938
5463	5939
5467	5947
5477	5958
5482	5962
5490	5976
5492	5979
5499	5984
5500	5986
5521	6010
5524	6014
5536	6027
5546	6037
5549	6048
5565	6061
5568	6064
5571	6065
5575	6067
5580	6078
5588	6087
5589	6088
5606	6107
5608	6111
5609	6114
5619	6131
5621	6135
5628	6137
5640	6147
5645	6157
5657	6165
5660	6169
5670	6178
5672	6181
5676	6185
5691	6206
5695	6210
5696	6212
5712	6225
5722	6234
5726	6240
5729	6242
5740	6251
5741	6259
5751	6263
5753	6264
5757	6266
5760	6270
5765	6278
5771	6287
5772	6289
5773	6290
5776	6295
5777	6296
5779	6298
5792	6313
5794	6314
5796	6318
5797	6320
5815	6347
5819	6350
5822	6351
5830	6355
5841	6376
5852	6385
5857	6390
5861	6393
5862	6394
5868	6402
5881	6413
5883	6416
5884	6419
5888	6420
5889	6421
5893	6427
5897	6433
5899	6434
5904	6436
5905	6437
5917	6447
5924	6454
5930	6462
5933	6469
5934	6472
5940	6479
5942	6481
5944	6486
5949	6488
5962	6499
5973	6516
5976	6520
5977	6521
5993	6543
5997	6550
5998	6551
6003	6559
6007	6562
6009	6565
6010	6568
6011	6570
6020	6584
6030	6595
6038	6602
6054	6630
6077	6647
6088	6661
6094	6665
6134	6701
6136	6702
6142	6711
6147	6715
6150	6719
6154	6722
6166	6735
6171	6738
6176	6746
6179	6749
6182	6751
6187	6757
6195	6765
6204	6768
6205	6769
6214	6777
6225	6795
6229	6798
6240	6811
6242	6813
6251	6825
6253	6826
6256	6830
6257	6833
6286	6857
6287	6860
6300	6873
6302	6874
6315	6889
6316	6891
6334	6901
6343	6909
6344	6914
6351	6926
6354	6928
6356	6930
6357	6931
6374	6949
6379	6957
6394	6967
6396	6970
6406	6982
6414	6989
6423	6999
6425	7002
6434	7005
6435	7006
6439	7009
6445	7012
6449	7020
6455	7031
6457	7033
6463	7036
6466	7039
6470	7044
6479	7050
6500	7067
6508	7075
6520	7097
6539	7110
6544	7119
6545	7122
6548	7124
6551	7126
6554	7129
6562	7138
6565	7143
6574	7151
6579	7154
6585	7159
6588	7163
6594	7166
6603	7188
6604	7189
6607	7192
6608	7193
6609	7195
6610	7196
6613	7197
6625	7209
6635	7215
6641	7220
6650	7223
6651	7224
6655	7226
6656	7227
6663	7234
6664	7235
6671	7246
6672	7247
6679	7255
6680	7258
6688	7272
6697	7281
6710	7287
6711	7288
6712	7289
6715	7294
6719	7304
6727	7312
6731	7315
6734	7318
6757	7341
6778	7360
6781	7361
6787	7370
6814	7397
6816	7401
6817	7402
6822	7406
6837	7416
6847	7427
6854	7434
6865	7440
6866	7446
6880	7456
6883	7461
6907	7490
6912	7493
6924	7506
6935	7515
6949	7530
6954	7541
6958	7545
6961	7547
6962	7548
6972	7556
6976	7560
6993	7581
6995	7582
6999	7585
7012	7597
7021	7604
7030	7618
7032	7620
7038	7630
7039	7631
7054	7663
7072	7680
7073	7682
7076	7684
7078	7687
7084	7691
7090	7698
7101	7711
7102	7720
7107	7725
7112	7731
7115	7738
7124	7746
7126	7750
7127	7751
7134	7757
7151	7772
7157	7776
7158	7779
7171	7790
7175	7793
7177	7799
7178	7800
7185	7808
7186	7811
7201	7832
7204	7834
7209	7838
7211	7840
7216	7843
7217	7844
7227	7853
7252	7880
7253	7882
7254	7885
7263	7897
7279	7912
7284	7919
7285	7920
7292	7923
7293	7924
7295	7928
7301	7932
7304	7934
7305	7935
7311	7941
7313	7948
7318	7964
7327	7975
7335	7983
7344	7988
7345	7990
7346	7991
7349	7996
7354	8004
7367	8010
7378	8018
7390	8027
7395	8034
7408	8045
7409	8046
7421	8057
7422	8059
7429	8073
7431	8078
7432	8079
7433	8082
7448	8113
7453	8118
7458	8123
7463	8127
7467	8133
7477	8139
7479	8141
7484	8148
7488	8156
7491	8159
7524	8178
7525	8179
7527	8181
7537	8193
7539	8194
7551	8210
7559	8218
7562	8222
7567	8225
7570	8228
7574	8233
7576	8234
7577	8235
7584	8247
7589	8249
7591	8251
7593	8252
7613	8272
7660	8315
7673	8338
7692	8356
7694	8359
7711	8367
7716	8376
7719	8377
7726	8397
7734	8413
7738	8415
7746	8422
7752	8425
7755	8430
7758	8436
7759	8438
7760	8439
7765	8443
7769	8449
7770	8450
7775	8456
7776	8458
7779	8460
7784	8462
7795	8473
7803	8480
7812	8487
7814	8489
7822	8497
7836	8506
7852	8528
7856	8533
7861	8537
7862	8538
7866	8542
7868	8545
7871	8547
7879	8552
7881	8553
7885	8561
7888	8570
7890	8573
7893	8575
7897	8578
7900	8579
7909	8585
7914	8590
7918	8593
7925	8602
7928	8604
7930	8606
7932	8608
7948	8627
7955	8631
7968	8637
7975	8644
7976	8645
7986	8653
7987	8654
7988	8655
7997	8662
8005	8670
8009	8672
8013	8676
8014	8678
8018	8689
8019	8690
8032	8697
8034	8699
8035	8703
8043	8710
8044	8711
8048	8716
8052	8719
8053	8722
8065	8742
8067	8745
8069	8746
8070	8750
8072	8756
8078	8759
8079	8761
8083	8767
8085	8771
8089	8773
8099	8780
8102	8784
8113	8795
8117	8801
8123	8806
8125	8810
8126	8814
8133	8823
8139	8829
8146	8833
8154	8838
8158	8844
8162	8845
8167	8851
8168	8852
8171	8859
8187	8873
8191	8877
8193	8882
8197	8883
8199	8886
8211	8905
8215	8913
8218	8915
8220	8918
8234	8926
8237	8928
8238	8929
8239	8930
8248	8941
8253	8943
8286	8973
8291	8981
8295	8986
8298	8988
8301	8989
8323	9006
8324	9007
8328	9009
8331	9013
8336	9017
8338	9020
8350	9035
8357	9041
8358	9042
8361	9046
8364	9047
8379	9061
8382	9068
8383	9069
8387	9072
8400	9086
8406	9097
8407	9099
8408	9103
8412	9106
8413	9109
8417	9113
8424	9124
8431	9131
8432	9133
8434	9135
8443	9145
8449	9150
8450	9157
8456	9164
8464	9173
8470	9183
8480	9196
8484	9200
8487	9208
8489	9213
8492	9214
8501	9233
8506	9237
8509	9242
8510	9245
8514	9251
8522	9259
8525	9260
8526	9263
8531	9269
8534	9277
8550	9293
8553	9299
8566	9310
8567	9311
8569	9316
8594	9334
8628	9368
8630	9369
8631	9370
8636	9375
8655	9396
8667	9407
8673	9410
8675	9412
8678	9413
8692	9429
8701	9442
8709	9449
8721	9460
8723	9461
8726	9464
8728	9467
8740	9483
8744	9484
8753	9491
8760	9498
8774	9514
8785	9521
8789	9531
8802	9544
8805	9548
8808	9551
8810	9552
8818	9558
8819	9560
8823	9563
8826	9565
8844	9580
8852	9587
8854	9588
8864	9604
8866	9611
8870	9617
8888	9633
8899	9646
8902	9647
8904	9649
8908	9651
8909	9652
8913	9656
8916	9657
8920	9668
8926	9673
8929	9676
8940	9683
8942	9688
8943	9690
8951	9698
8955	9704
8959	9708
8962	9709
8974	9719
8975	9720
8987	9737
8993	9742
