8	9
10	13
14	17
18	22
30	46
35	51
37	54
60	60
68	74
82	84
85	90
87	95
93	103
103	111
113	126
114	130
143	155
144	156
145	158
148	164
155	168
157	170
161	174
163	175
177	191
186	196
203	218
206	221
208	225
217	231
224	238
231	241
239	245
248	254
253	260
260	266
261	269
268	275
273	285
282	291
286	297
291	305
296	311
308	318
316	332
335	353
336	354
342	358
346	361
348	366
350	371
356	378
362	386
365	390
375	398
379	403
392	426
416	448
430	460
435	463
436	464
452	486
492	525
493	528
494	529
499	538
525	562
526	563
538	569
539	571
540	572
542	573
545	574
572	588
578	595
584	600
585	605
586	607
602	622
609	635
613	638
629	651
633	653
647	663
650	667
652	668
655	671
665	680
672	690
674	697
675	701
684	709
692	718
698	724
703	732
706	734
711	739
717	743
720	753
727	762
728	763
731	766
736	772
745	785
754	794
773	814
778	818
785	826
797	838
798	841
802	843
813	851
819	856
821	857
829	867
834	875
835	877
842	885
846	887
847	889
851	893
870	912
871	913
873	915
876	921
878	927
881	929
882	930
883	931
884	933
897	948
904	952
906	955
909	958
914	961
916	962
922	974
931	986
933	990
934	993
940	1001
943	1002
945	1007
946	1008
979	1040
980	1041
981	1042
1007	1089
1012	1090
1015	1093
1027	1101
1031	1107
1034	1110
1038	1120
1050	1126
1055	1136
1062	1141
1080	1154
1091	1158
1095	1163
1096	1166
1098	1167
1101	1171
1111	1185
1119	1191
1123	1198
1126	1199
1130	1200
1134	1206
1137	1210
1138	1211
1142	1216
1153	1224
1158	1228
1166	1236
1169	1240
1173	1242
1179	1246
1183	1251
1201	1271
1205	1272
1217	1278
1220	1280
1222	1282
1233	1299
1235	1302
1239	1305
1240	1306
1244	1311
1255	1324
1257	1325
1260	1329
1267	1337
1268	1338
1278	1357
1282	1359
1284	1361
1303	1374
1304	1375
1313	1385
1317	1387
1318	1390
1319	1393
1332	1408
1345	1422
1347	1424
1349	1428
1350	1429
1364	1443
1373	1455
1379	1466
1383	1470
1386	1473
1396	1486
1398	1489
1400	1492
1401	1495
1403	1505
1407	1508
1412	1510
1416	1514
1456	1552
1462	1558
1465	1560
1467	1562
1475	1567
1478	1572
1479	1573
1482	1578
1488	1588
1489	1591
1496	1600
1502	1605
1512	1609
1516	1615
1525	1624
1530	1627
1532	1629
1535	1633
1538	1636
1555	1660
1560	1662
1572	1672
1575	1675
1585	1685
1597	1694
1602	1701
1605	1704
1613	1712
1614	1714
1618	1718
1632	1728
1635	1730
1643	1733
1647	1737
1648	1738
1649	1739
1655	1749
1665	1755
1668	1761
1676	1765
1677	1766
1680	1768
1696	1788
1701	1791
1707	1799
1712	1804
1727	1811
1728	1812
1737	1823
1749	1832
1759	1845
1761	1846
1766	1853
1767	1854
1768	1855
1774	1861
1780	1871
1782	1875
1790	1882
1802	1895
1816	1907
1819	1912
1820	1916
1821	1918
1823	1919
1824	1921
1841	1936
1845	1937
1855	1946
1862	1951
1866	1953
1869	1955
1873	1956
1881	1959
1892	1972
1897	1973
1901	1979
1902	1980
1912	1989
1913	1990
1917	1996
1918	1998
1927	2009
1933	2016
1936	2018
1939	2020
1946	2026
1948	2027
1956	2033
1958	2038
1961	2040
1977	2044
1979	2045
1983	2055
1994	2064
2000	2069
2007	2081
2016	2087
2022	2092
2024	2095
2025	2097
2027	2100
2032	2106
2033	2107
2039	2113
2041	2116
2047	2121
2057	2131
2058	2132
2059	2133
2060	2134
2066	2138
2069	2142
2077	2149
2086	2162
2087	2163
2091	2168
2103	2181
2109	2192
2115	2199
2121	2204
2129	2210
2137	2219
2146	2236
2147	2238
2150	2245
2156	2250
2163	2257
2166	2261
2171	2268
2173	2270
2181	2274
2182	2275
2184	2281
2195	2290
2203	2307
2205	2308
2213	2320
2221	2326
2224	2331
2228	2333
2233	2336
2236	2340
2240	2348
2242	2349
2261	2368
2262	2369
2274	2379
2278	2384
2279	2385
2285	2389
2300	2407
2312	2419
2314	2420
2320	2422
2332	2430
2348	2452
2358	2462
2359	2463
2361	2465
2363	2466
2364	2467
2374	2476
2375	2477
2380	2491
2393	2503
2394	2504
2400	2507
2404	2510
2407	2513
2419	2534
2422	2535
2431	2544
2441	2559
2442	2566
2453	2579
2461	2589
2462	2595
2463	2596
2468	2605
2470	2607
2474	2609
2481	2621
2493	2642
2512	2658
2513	2659
2516	2662
2520	2667
2521	2669
2543	2690
2546	2694
2547	2698
2549	2701
2553	2705
2559	2710
2573	2723
2597	2742
2603	2746
2612	2757
2616	2761
2624	2769
2626	2780
2640	2799
2645	2805
2649	2808
2655	2819
2659	2828
2662	2830
2670	2837
2680	2848
2682	2851
2691	2865
2695	2867
2698	2871
2709	2880
2710	2884
2713	2886
2714	2887
2716	2889
2717	2890
2720	2893
2724	2897
2726	2900
2733	2913
2744	2921
2750	2927
2757	2933
2764	2939
2766	2941
2771	2951
2775	2956
2779	2957
2780	2958
2792	2974
2794	2978
2795	2981
2803	2989
2827	3019
2833	3026
2839	3034
2847	3041
2857	3051
2859	3055
2868	3059
2879	3071
2887	3080
2890	3082
2891	3084
2895	3091
2896	3093
2900	3095
2903	3096
2904	3099
2905	3100
2916	3114
2924	3121
2930	3127
2937	3135
2960	3160
2962	3161
2964	3162
2982	3176
2988	3179
2993	3182
3010	3201
3016	3206
3034	3221
3046	3235
3060	3255
3067	3259
3071	3262
3077	3271
3083	3273
3095	3281
3104	3286
3108	3292
3110	3295
3115	3308
3117	3311
3126	3324
3127	3326
3135	3330
3136	3333
3147	3342
3148	3344
3149	3346
3152	3349
3153	3351
3163	3356
3169	3370
3171	3372
3175	3375
3178	3378
3180	3379
3185	3400
3194	3409
3197	3414
3205	3429
3207	3433
3209	3436
3214	3437
3220	3444
3241	3457
3242	3458
3249	3469
3259	3475
3278	3493
3286	3501
3290	3505
3299	3513
3304	3519
3306	3524
3311	3530
3326	3548
3332	3558
3345	3569
3354	3583
3359	3587
3363	3588
3368	3590
3370	3591
3371	3593
3373	3598
3387	3611
3393	3615
3394	3617
3395	3619
3398	3621
3399	3622
3402	3625
3407	3630
3408	3631
3410	3633
3424	3647
3442	3667
3460	3694
3475	3707
3479	3714
3490	3722
3494	3726
3532	3763
3555	3792
3574	3814
3593	3826
3604	3837
3607	3844
3608	3845
3611	3848
3619	3853
3623	3861
3625	3864
3627	3866
3632	3871
3638	3882
3639	3883
3642	3900
3644	3902
3654	3912
3661	3926
3667	3931
3681	3942
3682	3944
3685	3950
3691	3958
3694	3962
3695	3963
3697	3966
3700	3973
3711	3984
3717	3987
3722	3993
3724	3994
3733	4002
3734	4004
3738	4006
3743	4015
3751	4026
3757	4031
3767	4047
3768	4048
3771	4050
3775	4057
3778	4061
3780	4062
3785	4067
3788	4070
3790	4071
3792	4073
3807	4094
3812	4099
3813	4100
3814	4102
3818	4107
3821	4110
3827	4115
3828	4118
3840	4136
3843	4137
3844	4138
3852	4146
3854	4149
3861	4156
3868	4165
3873	4168
3874	4169
3875	4170
3879	4173
3891	4185
3901	4190
3905	4193
3913	4197
3914	4198
3917	4204
3918	4205
3922	4208
3924	4212
3927	4214
3930	4222
3933	4230
3945	4240
3956	4245
3962	4264
3965	4270
3967	4273
3972	4275
3979	4280
3981	4282
3986	4289
4009	4311
4019	4319
4036	4343
4040	4348
4043	4350
4051	4361
4065	4370
4070	4378
4072	4382
4088	4395
4091	4402
4097	4408
4105	4418
4118	4427
4119	4428
4122	4430
4126	4435
4136	4446
4146	4463
4150	4468
4156	4476
4159	4479
4161	4481
4173	4498
4180	4503
4181	4504
4183	4509
4196	4521
4198	4522
4202	4528
4219	4545
4220	4547
4222	4550
4224	4551
4241	4576
4243	4577
4246	4579
4252	4583
4261	4594
4262	4595
4268	4600
4269	4602
4273	4604
4294	4623
4298	4626
4302	4629
4304	4633
4305	4636
4307	4639
4310	4644
4311	4646
4315	4650
4321	4660
4324	4666
4334	4679
4349	4695
4351	4697
4353	4701
4364	4715
4371	4719
4377	4727
4380	4731
4388	4746
4396	4753
4399	4756
4401	4757
4402	4758
4411	4767
4423	4783
4435	4795
4441	4798
4454	4807
4455	4808
4458	4810
4463	4813
4469	4819
4474	4825
4480	4827
4481	4828
4484	4832
4493	4840
4494	4843
4503	4850
4518	4865
4525	4875
4526	4877
4528	4879
4535	4892
4540	4899
4549	4915
4555	4926
4557	4928
4562	4929
4563	4931
4571	4934
4577	4939
4578	4940
4581	4945
4588	4953
4589	4954
4590	4956
4601	4964
4602	4965
4604	4966
4610	4970
4614	4975
4615	4976
4619	4977
4621	4981
4636	5005
4643	5013
4664	5040
4668	5041
4674	5052
4688	5060
4691	5064
4696	5067
4699	5076
4705	5085
4707	5087
4710	5093
4712	5095
4717	5100
4721	5105
4733	5123
4747	5134
4753	5140
4756	5143
4757	5144
4758	5150
4766	5155
4769	5163
4777	5169
4788	5183
4789	5189
4794	5193
4806	5202
4811	5208
4823	5221
4836	5226
4840	5232
4844	5242
4850	5251
4856	5256
4859	5260
4872	5283
4878	5297
4879	5298
4891	5307
4911	5328
4915	5336
4919	5342
4921	5343
4927	5351
4933	5357
4941	5365
4956	5383
4958	5386
4967	5396
4978	5411
4980	5413
4983	5415
4987	5425
4998	5436
5005	5443
5009	5445
5027	5467
5029	5473
5038	5479
5049	5487
5064	5509
5074	5516
5076	5519
5079	5520
5085	5529
5092	5533
5096	5538
5111	5559
5112	5563
5118	5575
5130	5581
5133	5582
5151	5594
5152	5595
5154	5597
5155	5598
5160	5604
5162	5607
5169	5616
5181	5623
5183	5626
5184	5627
5187	5632
5190	5634
5203	5643
5211	5651
5220	5655
5221	5657
5225	5659
5233	5669
5240	5677
5241	5679
5251	5691
5259	5700
5268	5709
5269	5710
5271	5712
5277	5719
5279	5720
5280	5722
5286	5728
5288	5731
5308	5749
5311	5755
5315	5761
5325	5772
5329	5779
5332	5783
5345	5801
5352	5805
5356	5808
5362	5814
5372	5829
5376	5835
5377	5837
5385	5847
5388	5848
5390	5856
5394	5863
5398	5865
5403	5869
5408	5872
5411	5874
5414	5876
5419	5882
5421	5884
5422	5887
5425	5893
5432	5905
5441	5915
5443	5917
5446	5923
5448	5924
5450	5925
5451	5926
5452	5928
5459	5937
5466	5940
5475	5951
5489	5963
5503	5976
5507	5977
5509	5980
5520	5984
5522	5986
5545	6002
5562	6015
5566	6020
5573	6029
5574	6030
5580	6035
5584	6037
5585	6038
5589	6042
5593	6043
5597	6047
5599	6050
5604	6056
5609	6059
5610	6060
5613	6061
5617	6067
5624	6076
5629	6083
5634	6088
5643	6102
5665	6134
5680	6149
5691	6154
5700	6162
5724	6189
5730	6200
5753	6228
5756	6235
5760	6241
5767	6248
5777	6253
5786	6270
5791	6274
5794	6276
5799	6281
5805	6285
5826	6308
5832	6315
5840	6336
5852	6352
5855	6358
5868	6365
5876	6371
5890	6387
5892	6390
5907	6404
5916	6415
5917	6420
5923	6423
5930	6429
5935	6435
5953	6450
5956	6451
5960	6456
5964	6463
5965	6465
5977	6478
5979	6479
5984	6482
6001	6505
6002	6506
6008	6516
6010	6518
6014	6528
6028	6536
6032	6539
6033	6540
6037	6542
6066	6568
6076	6573
6081	6579
6086	6582
6113	6598
6121	6604
6140	6614
6147	6622
6148	6624
6149	6626
6154	6634
6155	6635
6161	6641
6165	6643
6178	6646
6183	6650
6186	6655
6188	6657
6190	6658
6191	6660
6210	6673
6211	6675
6214	6678
6229	6690
6231	6699
6236	6703
6252	6721
6253	6722
6275	6742
6285	6749
6329	6781
6356	6812
6357	6814
6372	6828
6374	6829
6377	6830
6384	6841
6391	6847
6397	6853
6419	6892
6426	6905
6427	6906
6428	6907
6433	6911
6434	6913
6436	6917
6440	6921
6441	6924
6442	6925
6448	6933
6453	6938
6454	6939
6468	6949
6477	6959
6482	6963
6487	6972
6489	6974
6491	6975
6512	6995
6522	7015
6525	7021
6533	7025
6539	7030
6542	7031
6544	7037
6547	7040
6560	7049
6562	7050
6564	7051
6565	7052
6567	7055
6569	7058
6572	7061
6590	7080
6597	7086
6598	7087
6600	7089
6621	7117
6629	7120
6631	7123
6639	7129
6649	7132
6651	7136
6654	7138
6666	7152
6674	7157
6704	7182
6710	7194
6721	7200
6730	7210
6734	7212
6745	7226
6748	7233
6763	7250
6764	7251
6765	7252
6773	7261
6778	7267
6787	7271
6790	7275
6799	7284
6816	7296
6818	7298
6819	7299
6823	7303
6827	7306
6828	7309
6829	7314
6842	7328
6843	7329
6844	7330
6853	7340
6863	7345
6877	7358
6878	7359
6882	7362
6883	7363
6886	7366
6889	7370
6891	7372
6893	7376
6898	7380
6912	7395
6921	7401
6942	7428
6943	7429
6953	7438
6955	7440
6965	7455
6971	7458
6975	7469
6978	7480
6987	7494
6995	7504
7000	7508
7003	7513
7007	7521
7010	7524
7024	7545
7033	7553
7051	7570
7056	7575
7061	7578
7067	7581
7075	7590
7080	7594
7084	7602
7086	7605
7088	7606
7107	7629
7115	7635
7119	7638
7122	7640
7144	7652
7145	7654
7165	7679
7167	7681
7172	7686
7173	7688
7183	7698
7187	7706
7196	7711
7212	7736
7226	7752
7235	7757
7248	7771
7251	7778
7280	7808
7282	7813
7288	7817
7308	7833
7313	7836
7321	7843
7322	7844
7332	7851
7336	7854
7344	7858
7351	7861
7352	7865
7362	7877
7367	7882
7379	7894
7383	7895
7389	7901
7392	7905
7393	7908
7405	7917
7407	7919
7410	7924
7411	7925
7412	7929
7418	7935
7420	7937
7426	7944
7441	7971
7445	7979
7453	7985
7456	7987
7466	7993
7481	8002
7492	8013
7502	8021
7514	8028
7519	8037
7521	8039
7544	8061
7576	8088
7581	8093
7585	8099
7589	8109
7596	8112
7597	8114
7599	8115
7600	8118
7617	8127
7618	8128
7619	8129
7631	8138
7638	8149
7644	8150
7652	8156
7656	8166
7657	8168
7660	8170
7661	8172
7672	8182
7677	8185
7678	8188
7682	8194
7687	8200
7688	8203
7706	8223
7709	8229
7717	8240
7718	8242
7728	8258
7737	8264
7741	8269
7743	8273
7753	8285
7782	8307
7797	8317
7812	8330
7814	8331
7817	8334
7818	8335
7819	8337
7820	8338
7821	8339
7839	8354
7840	8355
7844	8357
7853	8375
7854	8376
7859	8382
7860	8383
7867	8389
7868	8390
7869	8391
7875	8397
7883	8405
7892	8412
7893	8413
7895	8415
7896	8417
7897	8418
7901	8421
7905	8427
7913	8437
7918	8439
7929	8451
7931	8453
7938	8464
7939	8465
7951	8474
7952	8477
7955	8485
7964	8499
7968	8505
7969	8507
7975	8510
7982	8514
7988	8522
7996	8538
8002	8548
8024	8567
8025	8571
8037	8578
8045	8589
8047	8592
8059	8604
8068	8608
8075	8612
8078	8616
8080	8617
8092	8624
8106	8639
8111	8644
8117	8646
8120	8648
8121	8649
8122	8652
8126	8660
8136	8671
8146	8680
8148	8682
8153	8691
8154	8692
8156	8695
8159	8698
8167	8706
8173	8716
8174	8717
8178	8723
8192	8740
8194	8743
8195	8747
8197	8750
8201	8752
8204	8755
8217	8768
8218	8769
8232	8790
8238	8794
